"0801.1854","Andrew Tolley","Andrew J. Tolley, Mark Wyman","Stochastic Inflation Revisited: Non-Slow Roll Statistics and DBI
  Inflation","38 pages, 2 figures. v3: minor revisions; version accepted into JCAP","JCAP0804:028,2008","10.1088/1475-7516/2008/04/028","PI-COSMO-58","hep-th astro-ph gr-qc","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Stochastic inflation describes the global structure of the inflationary
universe by modeling the super-Hubble dynamics as a system of matter fields
coupled to gravity where the sub-Hubble field fluctuations induce a stochastic
force into the equations of motion. The super-Hubble dynamics are ultralocal,
allowing us to neglect spatial derivatives and treat each Hubble patch as a
separate universe. This provides a natural framework in which to discuss
probabilities on the space of solutions and initial conditions. In this article
we derive an evolution equation for this probability for an arbitrary class of
matter systems, including DBI and k-inflationary models, and discover
equilibrium solutions that satisfy detailed balance. Our results are more
general than those derived assuming slow roll or a quasi-de Sitter geometry,
and so are directly applicable to models that do not satisfy the usual slow
roll conditions. We discuss in general terms the conditions for eternal
inflation to set in, and we give explicit numerical solutions of highly
stochastic, quasi-stationary trajectories in the relativistic DBI regime.
Finally, we show that the probability for stochastic/thermal tunneling can be
significantly enhanced relative to the Hawking-Moss instanton result due to
relativistic DBI effects.
","[{""version"":""v1"",""created"":""Mon, 14 Jan 2008 20:16:52 GMT""},{""version"":""v2"",""created"":""Wed, 30 Jan 2008 00:18:11 GMT""},{""version"":""v3"",""created"":""Thu, 19 Jun 2008 14:52:43 GMT""}]","2008-11-26"
"0801.2275","Wendy L. Freedman","Wendy L. Freedman, Barry F. Madore, Jane Rigby, S. E. Persson and
  Laura Sturch","The Cepheid Period-Luminosity Relation at Mid-Infrared Wavelengths: I.
  First-Epoch LMC Data","19 pages, 4 figures, 1 table, Accepted for publication in the
  Astrophysical Journal",,"10.1086/586701",,"astro-ph",,"  We present the first mid-infrared Period-Luminosity (PL) relations for Large
Magellanic Cloud (LMC) Cepheids. Single-epoch observations of 70 Cepheids were
extracted from Spitzer IRAC observations at 3.6, 4.5, 5.8 and 8.0 microns,
serendipitously obtained during the SAGE (Surveying the Agents of a Galaxy's
Evolution) imaging survey of the LMC. All four mid-infrared PL relations have
nearly identical slopes over the period range 6 - 88 days, with a small scatter
of only +/-0.16 mag independent of period for all four of these wavelengths. We
emphasize that differential reddening is not contributing significantly to the
observed scatter, given the nearly two orders of magnitude reduced sensitivity
of the mid-IR to extinction compared to the optical. Future observations,
filling in the light curves for these Cepheids, should noticeably reduce the
residual scatter. These attributes alone suggest that mid-infrared PL relations
will provide a practical means of significantly improving the accuracy of
Cepheid distances to nearby galaxies.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 12:26:48 GMT""}]","2009-11-13"
"0801.2276","Hideaki Mouri","H. Mouri, A. Hori","Vortex Tubes in Turbulence Velocity Fields at High Reynolds Numbers","13 pages, accepted by Fluid Dynamics Research (see
  http://www.sciencedirect.com/science/journal/01695983)","FDR, 41, 021402 [2009]","10.1088/0169-5983/41/2/021402",,"physics.flu-dyn",,"  The elementary structures of turbulence, i.e., vortex tubes, are studied
using velocity data obtained in laboratory experiments for boundary layers and
duct flows at microscale Reynolds numbers 332-1934. While past experimental
studies focused on intense vortex tubes, the present study focuses on all
vortex tubes with various intensities. We obtain the mean velocity profile. The
radius scales with the Kolmogorov length. The circulation velocity scales with
the Kolmogorov velocity, in contrast to the case of intense vortex tubes alone
where the circulation velocity scales with the rms velocity fluctuation. Since
these scaling laws are independent of the configuration for turbulence
production, they appear to be universal at high Reynolds numbers.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 12:41:53 GMT""}]","2009-11-13"
"0801.2279","Hernando Quevedo","J.L. Alvarez, H. Quevedo and A. Sanchez","Unified geometric description of black hole thermodynamics",,"Phys.Rev.D77:084004,2008","10.1103/PhysRevD.77.084004",,"gr-qc hep-th",,"  In the space of thermodynamic equilibrium states we introduce a Legendre
invariant metric which contains all the information about the thermodynamics of
black holes. The curvature of this thermodynamic metric becomes singular at
those points where, according to the analysis of the heat capacities, phase
transitions occur. This result is valid for the Kerr-Newman black hole and all
its special cases and, therefore, provides a unified description of black hole
phase transitions in terms of curvature singularities.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 12:34:31 GMT""}]","2008-11-26"
"0801.2280","Noboru Fukushima","Noboru Fukushima","Grand canonical Gutzwiller approximation for magnetic inhomogeneous
  systems","18 pages. 8 figures added. Sec.II B, Sec.III F G H, Sec.IV G mainly
  revised","Phys. Rev. B 78, 115105 (2008)","10.1103/PhysRevB.78.115105",,"cond-mat.str-el cond-mat.supr-con","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The Gutzwiller approximation (GA) for Gutzwiller-projected grand canonical
wave functions with fugacity factors is investigated in detail. Our systems in
general contain inhomogeneity and local magnetic moments. In deriving
renormalization formulae, we also derive or estimate terms of higher powers of
intersite contractions neglected in the conventional GA. We examine several
different constraints, i.e., local/global spin-dependent/independent
particle-number conservation. Out of the four, the local spin-dependent
constraint seems the most promising at present. An improved GA derived from it
agrees with the variational Monte Carlo method better than the conventional GA
does. The corrections to the conventional GA can be interpreted as two-site
correlation including the phase difference of configurations. Furthermore,
projected quasi-particle excited states are orthogonal to each other within the
GA. Using these states, spectral weights are calculated. We show that asymmetry
between electron addition and removal spectra can appear by taking into account
the higher powers of the intersite contractions in the case of the d-wave
superconductors and the Fermi sea; the addition is smaller than the removal.
However, the asymmetry is quite weak especially near the Fermi level. In
contrast, projected s-wave superconductors can have the opposite asymmetry
(addition larger than removal) especially near the Fermi level. In addition,
formulae from the other three constraints are also derived, which may be useful
depending on purposes.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 12:49:04 GMT""},{""version"":""v2"",""created"":""Sat, 5 Jul 2008 09:26:45 GMT""}]","2009-11-13"
"0801.2281","Longhetti Marcella","Marcella Longhetti, Paolo Saracco, Arturo Mignano (INAF - Osservatorio
  di Brera)","Testing different stellar mass estimators at 1<z<2","4 pages, 2 figures. To appear in the proceedings of `A Century of
  Cosmology', S. Servolo, August 2007, to be published in Il Nuovo Cimento","Nuovo Cim.B122:1267-1271,2007","10.1393/ncb/i2008-10471-4",,"astro-ph",,"  Physical parameters of galaxies (as luminosity, stellar mass, age) are often
derived by means of the model templates which best fit their
spectro-photometric data. We have performed a quantitative test aimed at
exploring the ability of this procedure in recovering the physical parameters
of early-type galaxies at 1<z<2. A wide range of simulated SEDs, reproducing
those of early-type galaxies at 1<z<2 with assigned age and mass, are used to
build mock photometric catalogs with wavelength coverage and photometric
uncertainties similar to those of two topical surveys (i.e. VVDS and GOODS).
The best fitting analysis of the simulated photometric data allows to study the
differences among the recovered parameters and the input ones. Results indicate
that the stellar masses measured by means of optical bands are affected by
larger uncertainties with respect to those obtained from near-IR bands, and
they frequently underestimate the real values. The M/L ratio in the V band
results strongly underestimated, even when derived from the recently proposed
recipe based on rest-frame optical colours (e.g. (B-V)).
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 13:14:47 GMT""}]","2010-11-11"
"0801.2282","Tobias Beck","T. Beck","Formal Desingularization of Surfaces - The Jung Method Revisited -","33 pages, 2 figures",,,"Ricam Report 2007-31","math.AG",,"  In this paper we propose the concept of formal desingularizations as a
substitute for the resolution of algebraic varieties. Though a usual resolution
of algebraic varieties provides more information on the structure of
singularities there is evidence that the weaker concept is enough for many
computational purposes. We give a detailed study of the Jung method and show
how it facilitates an efficient computation of formal desingularizations for
projective surfaces over a field of characteristic zero, not necessarily
algebraically closed. The paper includes a generalization of Duval's Theorem on
rational Puiseux parametrizations to the multivariate case and a detailed
description of a system for multivariate algebraic power series computations.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 12:52:50 GMT""}]","2008-01-16"
"0801.2283","Kristiaan Kuit","K.H. Kuit, J.R. Kirtley, W. van der Veur, C.G. Molenaar, F.J.G.
  Roesthuis, A.G.P. Troeman, J.R. Clem, H. Hilgenkamp, H. Rogalla and J.
  Flokstra","Vortex trapping and expulsion in thin-film YBCO strips",,,"10.1103/PhysRevB.77.134504",,"cond-mat.supr-con",,"  A scanning SQUID microscope was used to image vortex trapping as a function
of the magnetic induction during cooling in thin-film YBCO strips for strip
widths W from 2 to 50 um. We found that vortices were excluded from the strips
when the induction Ba was below a critical induction Bc. We present a simple
model for the vortex exclusion process which takes into account the vortex -
antivortex pair production energy as well as the vortex Meissner and
self-energies. This model predicts that the real density n of trapped vortices
is given by n=(Ba-BK)/Phi0 with BK = 1.65Phi0/W^2 and Phi0 = h/2e the
superconducting flux quantum. This prediction is in good agreement with our
experiments on YBCO, as well as with previous experiments on thin-film strips
of niobium. We also report on the positions of the trapped vortices. We found
that at low densities the vortices were trapped in a single row near the
centers of the strips, with the relative intervortex spacing distribution width
decreasing as the vortex density increased, a sign of longitudinal ordering.
The critical induction for two rows forming in the 35 um wide strip was (2.89 +
1.91-0.93)Bc, consistent with a numerical prediction.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 13:06:30 GMT""}]","2009-11-13"
"0801.2284","Kettani Omar","Omar Kettani","Le probleme de l'isomorphisme de graphes est dans P","This paper has been withdrawn",,,,"cs.DM cs.DS",,"  This paper has been withdrawn by the author, due to possible
counter-examples.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 13:06:41 GMT""},{""version"":""v2"",""created"":""Sat, 19 Jan 2008 13:58:28 GMT""}]","2008-01-19"
"0801.2285","Frank Breitling","F. Breitling, T. Granzer, H. Enke","Grid Integration of Robotic Telescopes","4 pages, 5 Figures, refereed proceedings of ""Hot-wiring the Transient
  Universe"", June 2007 (Tucson); version 2 including latex geometry package as
  recommended by arXiv and minor changes as requested by AN except removal of
  two figures","Astron.Nachr.329:343-346,2008","10.1002/asna.200710931",,"astro-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Robotic telescopes and grid technology have made significant progress in
recent years. Both innovations offer important advantages over conventional
technologies, particularly in combination with one another. Here, we introduce
robotic telescopes used by the Astrophysical Institute Potsdam as ideal
instruments for building a robotic telescope network. We also discuss the grid
architecture and protocols facilitating the network integration that is being
developed by the German AstroGrid-D project. Finally, we present three user
interfaces employed for this purpose.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 13:09:23 GMT""},{""version"":""v2"",""created"":""Mon, 23 Mar 2009 15:21:40 GMT""}]","2009-06-23"
"0801.2286","Tobias Beck","T. Beck, J. Schicho","Adjoint Computation for Hypersurfaces Using Formal Desingularizations","10 pages",,,"Ricam Report 2008-2","math.AG",,"  We show how to use formal desingularizations (defined earlier by the first
author) in order to compute the global sections (also called adjoints) of
twisted pluricanonical sheaves. These sections define maps that play an
important role in the birational classification of schemes.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 15:35:20 GMT""}]","2008-01-16"
"0801.2287","Ralph Neuhaeuser","Ralph Neuhaeuser, Markus Mugrauer, Andreas Seifahrt, Tobias Schmidt
  (AIU Jena), Nikolaus Vogt (Valparaiso)","Astrometric and photometric monitoring of GQ Lup and its sub-stellar
  companion","A&A in press",,"10.1051/0004-6361:20078493",,"astro-ph",,"  Neuhaeuser et al. (2005) presented direct imaging evidence for a sub-stellar
companion to the young T Tauri star GQ Lup. Common proper motion was highly
significant, but no orbital motion was detected. Faint luminosity, low gravity,
and a late-M/early-L spectral type indicated that the companion is either a
planet or a brown dwarf. We have monitored GQ Lup and its companion in order to
detect orbital and parallactic motion and variability in its brightness. We
also search for closer and fainter companions. We have taken six more images
with the VLT Adaptive Optics instrument NACO from May 2005 to Feb 2007, always
with the same calibration binary from Hipparcos for both astrometric and
photometric calibration. By adding up all the images taken so far, we search
for additional companions. The position of GQ Lup A and its companion compared
to a nearby non-moving background object varies as expected for parallactic
motion by about one pixel (2 \pi with parallax \pi). We could not find evidence
for variability of the GQ Lup companion in the K-band (standard deviation being
\pm 0.08 mag), which may be due to large error bars. No additional companions
are found with deep imaging. There is now exceedingly high significance for
common proper motion of GQ Lup A and its companion. In addition, we see for the
first time an indication for orbital motion (about 2 to 3 mas/yr decrease in
separation, but no significant change in the position angle), consistent with a
near edge-on or highly eccentric orbit. We measured the parallax for GQ Lup A
to be \pi = 6.4 \pm 1.9 mas (i.e. 156 \pm 50 pc) and for the GQ Lup companion
to be 7.2 \pm 2.1 mas (i.e. 139 \pm 45 pc), both consistent with being in the
Lupus I cloud and bound to each other.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 13:11:44 GMT""}]","2009-11-13"
"0801.2288","A. D. Polosa","G. 't Hooft, G. Isidori, L. Maiani, A.D. Polosa, V. Riquer","A Theory of Scalar Mesons","10 pages, 2 figures. References added. Presentation improved.
  Unchanged in substance. To appear in Phys Lett B","Phys.Lett.B662:424-430,2008","10.1016/j.physletb.2008.03.036",,"hep-ph",,"  We discuss the effect of the instanton induced, six-fermion effective
Lagrangian on the decays of the lightest scalar mesons in the
diquark--antidiquark picture. This addition allows for a remarkably good
description of light scalar meson decays. The same effective Lagrangian
produces a mixing of the lightest scalars with the positive parity q-qbar
states. Comparing with previous work where the q-qbar mesons are identified
with the nonet at 1200-1700 MeV, we find that the mixing required to fit the
mass spectrum is in good agreement with the instanton coupling obtained from
light scalar decays. A coherent picture of scalar mesons as a mixture of
tetraquark states (dominating in the lightest mesons) and heavy q-qbar states
(dominating in the heavier mesons) emerges.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 13:12:07 GMT""},{""version"":""v2"",""created"":""Sun, 23 Mar 2008 18:34:04 GMT""}]","2008-12-18"
"0801.2289","Ryozo Tamagaki","Ryozo Tamagaki","Universal Short-Range Repulsion in the Baryon System Originating from
  the Confinement --Approach in String-Junction Model--","25 pages, 9 figures","Prog.Theor.Phys.119:965-989,2008","10.1143/PTP.119.965",,"nucl-th","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We show a way to unifiedly understand the origins of the repulsive core of
baryon-baryon interaction and the universal repulsion of three-baryon
interaction needed to avoid dramatic softening of the equation of state of
neutron stars due to hyperon mixing. For this aim we adopt the string-junction
model which embodies the essential aspects of the confinement in the baryon
system confirmed by recent lattice QCD calculations. Key concept of this study
lies in the recognition that baryonic short-range repulsion appears as the
latent effect implying the energy necessary for full overlap of baryons, for
the confinement to persist at such situation. Numerical results are shown and
related problems are discussed.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 13:15:00 GMT""},{""version"":""v2"",""created"":""Thu, 12 Jun 2008 02:53:31 GMT""}]","2009-09-29"
"0801.2290","Antonio F. F. Teixeira","F. M. Paiva, A. F. F. Teixeira","Relativeca Dopplera efiko inter du akcelataj korpoj - I","Comments: 11 pages, 8 figures, in Esperanto. English text on request.
  Portuguese/Esperanto text at
  ftp://ftp2.biblioteca.cbpf.br/pub/apub/2008/nf/nf_zip/nf00108.pdf ; equation
  (22) corrected, second paragraph of Conclusion clarified",,,"CBPF-NF-001/08","physics.gen-ph",,"  We describe the Doppler effect between equally accelerated light source and
observer under the special relativity. The proper accelerations are constant
and parallel. An English version is available by request.
  - - - - - - - - - - -
  Ni priskribas luman Doppleran efikon inter same akcelataj fonto kaj
observanto ^ce special-relativeco. La propraj akceloj estas konstantaj kaj
paralelaj.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 13:22:50 GMT""},{""version"":""v2"",""created"":""Wed, 27 Feb 2008 17:49:09 GMT""}]","2008-02-27"
"0801.2291","Luca Rossi","Luca Rossi","Liouville type results for periodic and almost periodic linear operators","27 pages, 1 figure",,"10.1016/j.anihpc.2009.07.001",,"math.AP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We are concerned with some extensions of the classical Liouville theorem for
bounded harmonic functions to solutions of more general equations. We deal with
entire solutions of periodic and almost periodic parabolic equations including
the elliptic framework as a particular case. We derive a Liouville type result
for periodic operators as a consequence of a result for operators periodic in
just one variable, which is new even in the elliptic case. More precisely, we
show that if $c\leq0$ and $a_{ij}, b_i, c, f$ are periodic in the same
space/time direction, with the same period, then any bounded solution $u$ of
$$\partial_t
u-a_{ij}(x,t)\partial_{ij}u-b_i(x,t)\partial_iu-c(x,t)u=f(x,t),\quad x\in\R^N,\
t\in\R,$$ is periodic in that direction. We then derive the following Liouville
type result: if $c\leq0, f\equiv0$ and $a_{ij}, b_i, c$ are periodic in all the
space/time variables, with the same periods, then the space of bounded
solutions of the above equation has at most dimension one. In the case of the
equation $\partial_t u-Lu=f(x,t)$, with $L$ periodic elliptic operator
independent of $t$, the hypothesis $c\leq0$ can be weaken by requiring that the
periodic principal eigenvalue of $-L$ is nonnegative. Instead, the periodicity
assumption cannot be relaxed, because we explicitly exhibit an almost periodic
function $b$ such that the space of bounded solutions of $u''+b(x)u'=0$ in $\R$
has dimension 2, and it is generated by the constant solution and a non-almost
periodic solution. Next, a sufficient condition for any bounded solution to be
almost periodicis derived. We also treat the case of periodic domains under
either Dirichlet or Robin boundary conditions.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 13:27:23 GMT""},{""version"":""v2"",""created"":""Sat, 6 Jun 2009 08:44:17 GMT""}]","2015-05-13"
"0801.2292","Jerome Cayssol","J. Cayssol","Crossed Andreev reflection in a graphene bipolar transistor","4 pages, 4 figures. Accepted in Physical Review Letters","Phys. Rev. Lett. 100, 147001 (2008)","10.1103/PhysRevLett.100.147001",,"cond-mat.mes-hall cond-mat.supr-con",,"  We investigate the crossed Andreev reflections between two graphene leads
connected by a narrow superconductor. When the leads are respectively of the
n-and p- type, we find that electron elastic cotunneling and local Andreev
reflection are both eliminated even in the absence of any valley-isospin or
spin polarizations. We further predict oscillations of both diagonal and cross
conductances as a function of the distance between the graphene-superconductor
interfaces.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 13:30:56 GMT""},{""version"":""v2"",""created"":""Thu, 17 Jan 2008 17:50:15 GMT""},{""version"":""v3"",""created"":""Thu, 6 Mar 2008 21:38:33 GMT""}]","2009-11-13"
"0801.2293","Izak Snyman","I. Snyman and Y. V. Nazarov","The Keldysh action of a multi-terminal time-dependent scatterer","13 pages, 2 figures, submitted to PRB","Phys. Rev. B 77, 165118 (2008)","10.1103/PhysRevB.77.165118",,"cond-mat.mes-hall",,"  We present a derivation of the Keldysh action of a general multi-channel
time-dependent scatterer in the context of the Landauer-B\""uttiker approach.
The action is a convenient building block in the theory of quantum transport.
This action is shown to take a compact form that only involves the scattering
matrix and reservoir Green functions. We derive two special cases of the
general result, one valid when reservoirs are characterized by well-defined
filling factors, the other when the scatterer connects two reservoirs. We
illustrate its use by considering Full Counting Statistics and the Fermi Edge
Singularity.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 13:32:00 GMT""}]","2013-08-28"
"0801.2294","Euro Spallucci","Patricio Gaete, Euro Spallucci","Un-particle Effective Action","13 pages, latex, no figures; typos corrected; presentation improved;
  new references added; final version accepted in PLB","Phys.Lett.B661:319-324,2008","10.1016/j.physletb.2008.02.036",,"hep-th gr-qc hep-ph",,"  We study un-particle dynamics in the framework of standard quantum field
theory. We obtain the Feynman propagator by supplementing standard quantum
field theory definitions with integration over the mass spectrum. Then we use
this information to construct effective actions for scalar, gauge vector and
gravitational un-particles.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 13:32:34 GMT""},{""version"":""v2"",""created"":""Fri, 25 Jan 2008 09:24:46 GMT""},{""version"":""v3"",""created"":""Thu, 21 Feb 2008 12:36:34 GMT""}]","2008-11-26"
"0801.2295","Stanyslav Zakharov","Stanyslav Zakharov and Alexey Kryukov","Ship-induced solitons as a manifestation of critical phenomena","9 text pages, 4 figures",,,,"physics.ao-ph physics.flu-dyn",,"  A ship, moving with small acceleration in a reservoir of uniform depth, can
be subjected to a sudden hydrodynamical impact similar to collision with an
underwater rock, and on water surface unusual solitary wave will start running.
The factors responsible for formation of solitons induced by a moving ship are
analyzed. Emphasis is given to a phenomenon observed by John Scott Russell more
170 years ago when a sudden stop of a boat preceded the occurrence of exotic
water dome. In dramatic changes of polemic about the stability and mathematical
description of a solitary wave, the question why ""Russell's wave"" occurred has
not been raised, though attempts its recreation invariably suffered failure. In
our report the conditions disclosing the principle of the famous event as a
critical phenomenon are described. In a reservoir of uniform depth a ship can
confront by a dynamic barrier within narrow limits of ship's speed and
acceleration. In a wider interval of parameters a ship generates a satellite
wave, which can be transformed in a different-locking soliton. These phenomena
can be classified into an extensive category of dynamic barrier effects
including the transition of aircrafts through the sound barrier.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 13:34:30 GMT""}]","2008-01-16"
"0801.2296","Qun Wang","Shou-wan Chen, Jian Deng, Jian-hua Gao, Qun Wang","A general derivation of differential cross section in quark-quark
  scatterings at fixed impact parameter","RevTex 4, 3 figures","Front.Phys.China 4:509-516,2009","10.1007/s11467-009-0064-0",,"hep-ph",,"  We propose a general derivation of differential cross section in quark-quark
scatterings at fixed impact parameters. The derivation is well defined and free
of ambiguity in the conventional one. The approach can be applied to a variety
of partonic and hadronic scatterings in low or high energy particle collisions.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 13:39:15 GMT""}]","2009-10-02"
"0801.2297","Werner Bernreuther","Stefan Berge, Werner Bernreuther, Joerg Ziethe","Determining the CP parity of Higgs bosons at the LHC in their tau decay
  channels","Latex, 10 pages, 4 figures","Phys.Rev.Lett.100:171605,2008","10.1103/PhysRevLett.100.171605","PITHA 08/01","hep-ph",,"  If neutral Higgs bosons will be discovered at the CERN Large Hadron Collider
(LHC) then an important subsequent issue will be the investigation of their CP
nature. Higgs boson decays into tau lepton pairs are particularly suited in
this respect. Analyzing the three charged pion decay modes of the tau leptons
and taking expected measurement uncertainties at the LHC into account, we show
that the CP properties of a Higgs boson can be pinned down with appropriately
chosen observables, provided that sufficiently large event numbers will
eventually be available.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 13:55:25 GMT""}]","2008-11-26"
"0801.2298","Uta Fritze","Uta Fritze","Star Cluster Formation and Star Formation: The Role of Environment and
  Star Formation Efficiencies","6 pages, to appear in Young Massive Star Clusters, eds. E. Perez, R.
  de Grijs, R. Gonzalez Delgado","Astrophys.Space Sci.324:129-135,2009","10.1007/s10509-009-0088-5",,"astro-ph",,"  Analyzing global starburst properties in various kinds of starburst and
post-starburst galaxies and relating them to the properties of the star cluster
populations they form, I explore the conditions for the formation of massive,
compact, long-lived star clusters. The aim is to find out whether the relative
amount of star formation that goes into star cluster formation as opposed to
field star formation, and into the formation of massive long-lived clusters in
particular, is universal or scales with star formation rate, burst strength,
star formation efficiency, galaxy or gas mass, and whether or not there are
special conditions or some threshold for the formation of star clusters that
merit to be called globular clusters a few gigayears later.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 14:01:13 GMT""}]","2009-12-04"
"0801.2300","Antonietta Marino","A. Marino, G. Micela, I. Pillitteri, G. Peres","X-ray variability of NGC 2516 stars in the XMM-Newton observations","15 pages, 8 figures, published in A&A","Astron.Astrophys.456:977,2006","10.1051/0004-6361:20054674",,"astro-ph",,"  We present the characteristics of the X-ray variability of stars in the
cluster NGC2516 as derived from XMM-Newton/EPIC/pn data. The X-ray variations
on short (hours), medium (months), and long (years) time scales have been
explored. We detected 303 distinct X-ray sources by analysing six EPIC/pn
observations; 194 of them are members of the cluster. Stars of all spectral
types, from the early-types to the late-M dwarfs, were detected. The
Kolmogorov-Smirnov test applied to the X-ray photon time series shows that, on
short time scales, only a relatively small fraction (ranging from 6% to 31% for
dG and dF, respectively) of the members of NGC2516 are variable with a
confidence level $\geq$99%; however, it is possible that the fraction is small
only because of the poor statistics. The time X-ray amplitude distribution
functions (XAD) of a set of dF7-dK2 stars, derived on short (hours) and medium
(months) time scales, seem to suggest that medium-term variations, if present,
have a much smaller amplitude than those on short time scales; a similar result
is also obtained for dK3-dM stars. The amplitude variations of late-type stars
in NGC2516 are consistent with those of the coeval Pleiades stars. Comparing
these data with those of ROSAT/PSPC, collected 7-8 years earlier, and of
ROSAT/HRI, just 4-5 years earlier, we find no evidence of significant
variability on the related time scales, suggesting that long-term variations
due to activity cycles similar to the solar cycle are not common among young
stars. Indications of spectral variability was found in one star whose spectra
at three epochs were available.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 14:03:22 GMT""},{""version"":""v2"",""created"":""Wed, 16 Jan 2008 12:24:09 GMT""}]","2009-06-25"
"0801.2301","Fei Gao","Fei Gao, Fen-Zhuo Guo, Qiao-Yan Wen, Fu-Chen Zhu","Consistency of shared reference frames should be reexamined","3 pages, 1 figure, comments are welcome","Physical Review A 77, 014302, 2008","10.1103/PhysRevA.77.014302",,"quant-ph",,"  In a recent Letter [G. Chiribella et al., Phys. Rev. Lett. 98, 120501
(2007)], four protocols were proposed to secretly transmit a reference frame.
Here We point out that in these protocols an eavesdropper can change the
transmitted reference frame without being detected, which means the consistency
of the shared reference frames should be reexamined. The way to check the above
consistency is discussed. It is shown that this problem is quite different from
that in previous protocols of quantum cryptography.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 14:03:49 GMT""}]","2009-11-13"
"0801.2302","Paolo Tieri","Paolo Tieri, Gastone C. Castellani, Claudio Franceschi","Towards an unifying perspective of the fundamental properties and
  structural principles governing the immune system","3 pages, abstract of the poster and oral presentation at SBH2007
  SysBioHealth Symposium, Systems Biology for Health, Milano, 17-19 October
  2007",,,,"q-bio.OT",,"  In the study of the basic properties observed in the immune system and, in a
broader view, in biological systems, several concepts have already been
mathematically formulated or treated in an analytical perspective, such as
degeneracy, robustness, noise, and bow tie architecture. These properties,
among others, seem to rule many aspects of the system functioning, and share
among themselvesseveral characteristics, intersecting each other, and often
becoming one the indivisible part of the other. According to Kitano, systems
biology needs solid theoretical and methodological foundation of principles and
properties, able to lead towards a unified perspective. An effort in unifying
the formalization and analysis of these principles can be now timely attempted.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 14:05:56 GMT""}]","2008-01-16"
"0801.2303","Karina Caputi","K. I. Caputi, the zCOSMOS Collaboration and SCOSMOS Collaboration","The optical spectra of the brightest mid-IR-selected galaxies","To appear in the proceedings of ""A Century of Cosmology: past,
  present and future"", Venice, Italy, August 27-31, 2007. 5 pages, 3 figures","Nuovo Cim.B122:1067-1071,2007","10.1393/ncb/i2008-10441-x",,"astro-ph",,"  We present here some of the first results we have obtained on the study of
the optical spectra of Spitzer/MIPS 24 micron-selected galaxies in the
  COSMOS field. This is part of a series of studies we are conducting to
analyse the optical spectral properties of mid-infrared (mid-IR) galaxies with
different
  IR luminosities up to high redshifts. The results shown here correspond to
the brightest S(24 micron)>2 mJy IR galaxy population at z<1.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 14:15:25 GMT""}]","2010-11-11"
"0801.2304","Carlotta Giusti","C. Giusti, F.D. Pacati, M. Schwamb","Recent Advances in the Description of Electromagnetic Two-Nucleon
  Knockout Reactions","19 pages, 6 figures, presented at XVII International School on
  Nuclear Physics, Neutron Physics and Applications, September 24-30 2007,
  Varna Bulgaria",,,,"nucl-th",,"  Recent advances in the description of electromagnetic two-nucleon knockout
reactions are reviewed. The sensitivity to different types of correlations and
to their treatment in the nuclear wave functions, the effects of final-state
interactions and the role of center-of-mass effects in connection with the
problem of the lack of orthogonality between initial bound states and final
scattering states obtained by the use of an energy-dependent optical-model
potential are discussed. Results are presented for proton-proton and
proton-neutron knockout off 16O also in comparison with the available data.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 14:19:46 GMT""}]","2008-01-16"
